Row,Name,Address,Contact,Latitude,Longitude
2309,The Generics Pharmacy,B23 L37 Ricardo De Guzman Bldg Rosal St Ts Cruz Sub Las Pi̱as City 1740,9053020766,39.390897,-99.066067
2310,The Generics Pharmacy,Block 4 Lot 1  Bf Resort Ave Cor Abel Nosce T Bf Resort Village Talon Ii Las Pi̱as City 1740,9988838710,14.43745,120.9906
2311,The Generics Pharmacy,4  Evangelista St. Tabing Dagat Bacoor Cavite 4102,0,14.398559,120.971717
2312,The Generics Pharmacy,Pacita Commercial Pacita Complex Brgy. Nueva San Pedro Laguna 4023,0,14.36401,121.04458
2313,The Generics Pharmacy,#44 F. Benito Avenue Langgam San Pedro Laguna 4023,09778770883,14.363668,121.053188
2314,The Generics Pharmacy,San Jose Street  Poblacion Aroroy Masbate 5414,9106733539,12.51185,123.397555
2315,The Generics Pharmacy,"Poblacion, Dimasalang, Masbate 5403",9258230883,34.241614,-119.012038
2316,The Generics Pharmacy,Purok 4 Poblacion Manticao Misamis Oriental 9024,09053123246,8.400366,124.292051
2317,The Generics Pharmacy,"Purok 3 Poblacion, Bacolod, Lanao Del Norte",09053123246,8.016111,124.045278
2318,The Generics Pharmacy,Poblacion Kapatagan Lanao Del Norte 9214,09053123246,47.524238,9.196226
2319,The Generics Pharmacy,G/F Wong Bldg Purok Sto Nino Tubod Iligan City 9200,09053123246,8.22743,124.23755
2320,The Generics Pharmacy,"Zone 7 Jacinto Street, Poblacion, Tagoloan, Misamis Oriental 9001",09053123246,8.539167,124.753849
2321,The Generics Pharmacy,Purok 2 Poblacion Laguindingan Misamis Oriental 9049,9171437405,8.574718,124.440893
2322,The Generics Pharmacy,Purok 4 Poblacion Alubijid Misamis Oriental 9018,9171425371,8.570432,124.476279
2323,The Generics Pharmacy,"Jamora Building, 0562 Waterfall Balingasag, Misamis Oriental 9005",09053123246,8.73754,124.78192
2324,The Generics Pharmacy,College Avenue Tuguegarao City Cagayan 3500,0,17.617769,121.727114
2325,The Generics Pharmacy,"Stall-B Bldg., #4 Don Domingo Public Market Tuguegarao City Cagayan 3500",9362946296,39.390897,-99.066067
2326,The Generics Pharmacy,Stall No. 4 Gonzaga Lodge Bldg Gomez St Centro Tuguegarao City 3500,9353354817,17.62353,121.72297
2327,The Generics Pharmacy,Maharlika Highway Carig Tuguegarao City Cagayan 3500,9151425741,17.612576,121.732707
2328,The Generics Pharmacy,62 Gonzaga St. Centro 4 Tuguegarao City Cagayan,8440854,17.61504,121.72708
2329,The Generics Pharmacy,"P-15 Poblacion, Bayugan City, Agusan Del Sur",0906-912-8197,8.714381,125.748157
2330,The Generics Pharmacy,Ramsur Bldg P-7 Poblacion Trento Agusan Del Sur 8505,0906-912-8197,8.04764,126.07637
2331,The Generics Pharmacy,"1598 Atega St. Purok 1 Brgy. 5, Cabadbaran City 8605",9334738894,9.12393,125.53385
2332,The Generics Pharmacy,"#9 Puregold Bldg., National Highway Magsaysay Rd. Brgy. San Antonio, San Pedro, Laguna 4023",0,14.36734,121.05126
2333,The Generics Pharmacy,#32 A. Mabini St. Poblacion San Pedro Laguna 4023,0,14.364958,121.055251
2334,The Generics Pharmacy,1141 Bayan Luma Viii Imus City Cavite 4103,0,14.418957,120.931232
2335,The Generics Pharmacy,Unifriend Realty Corp. Old National Hiway San Antonio San Pedro Laguna 4023,520-0047,14.34488,121.06746
2336,The Generics Pharmacy,"B10 L1 Calendola, San Pedro, Laguna 4023",420-4638,14.363668,121.053188
2337,The Generics Pharmacy,203 Bucandala Iv Imus City Cavite 4103,686-7928,14.418957,120.931232
2338,The Generics Pharmacy,Blk. 1 Lot 10 Genesis Homes Riverside San Pedro Laguna 4023,0923-8620883,14.32937,121.04586
2339,The Generics Pharmacy,63-A Pacita Ave. Pacita 1 San Pedro Laguna 4023,+639778770883,14.36401,121.04458
2340,The Generics Pharmacy,"276 Garcia St., Nueva, San Pedro Laguna 4023",520-2650,14.361195,121.055316
2341,The Generics Pharmacy,2600 M.E. National Highway Landayan San Pedro Laguna 4023,868-7220,14.363668,121.053188
2342,The Generics Pharmacy,San Agustin St District 8 Burauen Leyte 6516,0,10.975264,124.891875
2343,The Generics Pharmacy,"T. Oppus St., Tunga-Tunga, Maasin City, Southern Leyte 6600",9978848241,10.13324,124.83729
2344,The Generics Pharmacy,37 Real St Brgy Nalibunan Abuyog Leyte 6510,9953349445,10.747102,125.011485
2345,The Generics Pharmacy,Brgy 1-B Manapla Neg. Occ. 6120,7181322,49.169171,-123.181226
2346,The Generics Pharmacy,Caminos St Corner National Highway Escalante City Neg. Occ. 6124,9270572522,43.158393,-75.417322
2347,The Generics Pharmacy,Brgy. Buntay Tanauan Leyte 6502,0,11.109406,125.020621
2348,The Generics Pharmacy,"Taliwa, Malitbog, Southern Leyte 6603",9750279214,10.16,124.999167
2349,The Generics Pharmacy,"Poblacion, Kananga Leyte 6531",0,38.725951,-104.801773
2350,The Generics Pharmacy,Corner Rizal & Fernandez Sts. Poblacion Hinungan So. Leyte 6608,9171250158,18.373978,-66.043246
2351,The Generics Pharmacy,Real St Brgy Sto Ni̱o Alangalang Leyte 6517,9154500883,11.206416,124.84599
2352,The Generics Pharmacy,"San Jose San Juan, So Leyte 6611",9171250852,42.071583,-8.348218
2353,The Generics Pharmacy,Poblacion Liloan So. Leyte 6612,9171251095,38.798326,-76.992353
2354,The Generics Pharmacy,"Enage St., Tunga-Tunga, Maasin City So. Leyte 6600",9978848159,10.13442,124.83689
2355,The Generics Pharmacy,"Lilia Avenue, Brgy. Cogon, Ormoc City 6541",9759182452,11.00941,124.607577
2356,The Generics Pharmacy,"Nazareno St., Brgy. Ijaro Leyte 6527",0,31.657026,-106.187335
2357,The Generics Pharmacy,"Del Rosario St., Brgy. Baybay Carigara, Leyte 6529",0,34.014097,-117.672311
2358,The Generics Pharmacy,Brgy. Poblacion Ii Hindang Leyte 6523,9352334724,10.433892,124.726381
2359,The Generics Pharmacy,#3 Rtm Commercial Space Mabini St Poblacion South Solano Nueva Vizcaya 3709,0,16.51741,121.18434
2360,The Generics Pharmacy,Centro 2 Lasam Cagayan 3524,0,18.06252,121.603
2361,The Generics Pharmacy,D' Grand Bldg. San Beda Homes Talon Ii Las Pi̱as City 1740,0,39.390897,-99.066067
2362,The Generics Pharmacy,Stall S-07A Market Stalls Pub. Market (Common Citizen St) Don Mariano Perez Bayombong Nueva Vizcaya 3700,0,39.390897,-99.066067
2363,The Generics Pharmacy,Brgy 3 San Ildefonso San Nicolas Ilocos Norte 2901,09672986628,18.174906,120.594367
2364,The Generics Pharmacy,"Purok 1, Alabug, Tuao, Cagayan 3528",9778572244,17.73502,121.4751
2365,The Generics Pharmacy,"Poblacion 1, Pura, Tarlac 2312",9069609253,15.623694,120.646939
2366,The Generics Pharmacy,Dj Properties Brgy 4 Nalupta Batac Ilocos Norte 2906,09672986628,18.05953,120.55857
2367,The Generics Pharmacy,Arcade Bantay Ilocos Sur 2727,09672986628,35.208309,33.067558
2368,The Generics Pharmacy,National Highway Rang-Ay Sinait Ilocos Sur 2733,09672986628,47.796334,15.988302
2369,The Generics Pharmacy,#15B National Highway Bagumbayan Lal-Lo Cagayan 3509,9262587518,18.202576,121.661353
2370,The Generics Pharmacy,Brgy 5 Bacarra Ilocos Norte 2915,09672986628,18.23716,120.6157
2371,The Generics Pharmacy,Ajat Iguig Cagayan 3504,9262540611,41.00917,19.8025
2372,The Generics Pharmacy,"Ac Mall Mabini St., Quirino Solano, Nueva Vizcaya",9979742263,16.50093,121.18445
2373,The Generics Pharmacy,San Pedro Bagabag Nueva Vizcaya,9979742264,16.605538,121.253308
2374,The Generics Pharmacy,68 De Rivera St Hi-Class Building Aparri Cagayan 3515,9353380913,18.35288,121.64136
2375,The Generics Pharmacy,"Brgy. Paradise, Gonzaga Cagayan",9353366939,17.61509,121.72401
2376,The Generics Pharmacy,Brgy Ablan Batac Ilocos Norte 2906,09672986628,18.056651,120.56396
2377,The Generics Pharmacy,Brgy Juan Solsona Ilocos Norte 2910,09672986628,40.553203,43.67922
2378,The Generics Pharmacy,"Centro Sur, Gattaran Cagayan 3508",9262525952,18.063092,121.643092
2379,The Generics Pharmacy,Brgy Albano Dingras Ilocos Norte 2913,09672986628,18.1036,120.70224
2380,The Generics Pharmacy,"Stall B Bldg. #8 Luna Exit, Buntun Highway Tuguegarao City Cagayan",9653325853,39.390897,-99.066067
2381,The Generics Pharmacy,"Javier Bldg. Semana Cor. Agbayani St. Centro 4, Claveria Cagayan",9279705625,18.61036,121.0845
2382,The Generics Pharmacy,"Rizal St. Centro East, Allacapan Cagayan",9171186561,18.0,121.833333
2383,The Generics Pharmacy,National Highway Baclig Cabugao Ilocos Sur 2732,09672986628,-35.702799,144.443621
2384,The Generics Pharmacy,"Abordo St., Poblacion Aritao, Nueva Vizcaya 3704",9979742259,22.9279,90.953117
2385,The Generics Pharmacy,Calog Junction Libertad Abulog Cagayan,9068290114,16.66857,121.65168
2386,The Generics Pharmacy,Stall E Ryan Bldg. Rizal St. Aparri Cagayan 3515,9974963744,18.35512,121.63963
2387,The Generics Pharmacy,"Solano Commercial Center, National Hi-Way, Brgy. Poblacion, North Solano, Nueva Ecija",9979742262,39.390897,-99.066067
2388,The Generics Pharmacy,National Highway Bulala Camalaniugan Cagayan 3510,9262533157,39.44,46.122222
2389,The Generics Pharmacy,"Do̱a Celerina Bldg., National Hi-Way, Caloocan, Bambang, Nueva Ecija",9979742260,39.390897,-99.066067
2390,The Generics Pharmacy,National Road Don Mariano Marcos Bayombong Nueva Vizcaya 3700,9979742261,16.484139,121.143934
2391,The Generics Pharmacy,"Maharlika Hi-Way Centro I, Sanchez Mira Cagayan",9068289588,18.559177,121.234761
2392,The Generics Pharmacy,704 Tramo St Bgy San Dionisio Para̱aque City,9338586212,42.154327,-94.47531
2393,The Generics Pharmacy,"86 Ilaya St. Alabang Ncr, Fourth District Muntinlupa City 1780",0,50.90957,4.30392
2394,The Generics Pharmacy,Unit 101 Blk 2 Lot 1 Governor'S Drive Brgy Bulihan Silang Cavite 4118,464121781,47.480401,7.45662
2395,The Generics Pharmacy,"1170 M.E. Bruger Subd. Putatan, Muntinlupa City",8310591,43.219799,-85.700172
2396,The Generics Pharmacy,177 National Highway Canlalay Binan Laguna 4024,0,14.339356,121.072535
2397,The Generics Pharmacy,"222 B6B Purok 1, National Rd., Bayanan, Muntinlupa City",9338546789,39.785075,-85.772382
2398,The Generics Pharmacy,"Door No. 3, Blk C-2 Industrial Site Lot 24 Gavino Maderan Gma Cavite 4117",0,39.390897,-99.066067
2399,The Generics Pharmacy,Blk 5 Lot 28 Brgy. Teniente Tiago G M A Cavite 4117,828-1568,43.274714,-5.618434
2400,The Generics Pharmacy,"G/F Cva Ii Bldg., National Rd., Poblacion, Muntinlupa City",8466009,14.38735,121.0454
2401,The Generics Pharmacy,"Tunasan People'S Market, Tunasan, Muntilupa City",8628179,14.4277,121.02795
2402,The Generics Pharmacy,Blk 2 Lot 31  Cong Rd. Teacher'S Vill San Gabriel G M A Cavite 4117,782-1271,43.274714,-5.618434
2403,The Generics Pharmacy,"Cong Road  Blk 11 Lot 3,4,& 5 Marcelino Memije G M A Cavite 4117",0,43.274714,-5.618434
2404,The Generics Pharmacy,249-B National Road Bayanan Muntilupa City,8331202,14.40675,121.04669
2405,The Generics Pharmacy,#65 A2 Katihan St. Poblacion Muntilupa City,4036643,41.988203,-71.324253
2406,The Generics Pharmacy,65 National Road Putatan Muntinlupa City,8321934,40.077902,-80.723581
2407,The Generics Pharmacy,"Brgy Bagtas, Tanza, Cavite 4108",9453521146,14.392499,120.853582
2408,The Generics Pharmacy,"Blk 64 Lot 45 Ph 3 Marquez Comm'L Ave Diamond Vill Subd Anabu 2-F Imus City, Cavite  4103",0,14.418957,120.931232
2409,The Generics Pharmacy,G/F 4 Aldii Bldg B1 L1 P1 Westwood Plains Paradahan Tanza Cavite 4108,464165907,14.392499,120.853582
2410,The Generics Pharmacy,"Stall Nos. 1Dg-055 & 057 Rosario Public Market, Tejeros Convention Rosario Cavite 4106",464581584,39.390897,-99.066067
2411,The Generics Pharmacy,N E Magno Construction Inc Kk9061 Rt Governor'S Drive San Agustin Trece Martires City Cavite 4109,9171271294,14.28272,120.8653
2412,The Generics Pharmacy,"#2 Daang Amaya Ii, Tanza Cavite 4108",046-6863311,14.392499,120.853582
2413,The Generics Pharmacy,"61 Evangelista St. Talaba Iii, Bacoor, Cavite 4102",9178564662 / 390-2667,14.459449,120.940172
2414,The Generics Pharmacy,Brgy. San Bartolome San Leonardo Nueva Ecija 3102,044-9409076 / 044-8352601 / 0915-3637981; 0927-2119802,15.361846,120.958025
2415,The Generics Pharmacy,Bannuar San Juan Ilocos Sur 2731,0,17.74424,120.45878
2416,The Generics Pharmacy,"#20 A. Rodriguez Ave Summer Green Subd., Parola, Brgy San Roque Cainta Rizal 1900",7850676,14.580002,121.115389
2417,The Generics Pharmacy,"786 A. Bonifacio Ave., Brgy. San Juan Cainta Rizal 1900",8619486,14.580002,121.115389
2418,The Generics Pharmacy,"Unit-A Alcantara Bldg., ( Across Parish Church) A Bonifacio Ave., Brgy. Sta. Rosa Cainta Rizal",8619474,39.390897,-99.066067
2419,The Generics Pharmacy,22 Mac Arthur Highway Nalsian Calasiao Pangasinan 2418,0,16.008949,120.357194
2420,The Generics Pharmacy,Crizaldo Bldg. Old National Highway Brgy. Balibago City Of Santa Rosa Laguna 4026,24007136,14.29774,121.10524
2421,The Generics Pharmacy,3 Prk 4 Calapacuan Subic Zambales 2209,0,14.87748,120.23447
2422,The Generics Pharmacy,113 Sto. Tomas Subic Zambales 2209,9431385594,14.863713,120.256838
2423,The Generics Pharmacy,Torres Bldg San Juan San Jose Camarines Sur 4423,0,13.70012,123.51714
2424,The Generics Pharmacy,#555 J.P. Rizal Avenue Poblacion East Lagawe Ifugao 3600,0,16.798931,121.122786
2425,The Generics Pharmacy,35 Alapan 1-A City Of Imus Cavite 4103,0,14.25,120.833333
2426,The Generics Pharmacy,Rizal Avenue Corner Mercado St Poblacion Kabacan Cotabato 9407,645720311,7.108267,124.823298
2427,The Generics Pharmacy,Sitio Gitna Brgy Maguyam Silang Cavite 4118,9352283163,47.480401,7.45662
2428,The Generics Pharmacy,Castellano San Leonardo Nueva Ecija 3102,0,15.32628,120.93541
2429,The Generics Pharmacy,Lot 41 Pasong Saging Severino Delas Alas Gma Cavite 4117,0,14.298321,121.00691
2430,The Generics Pharmacy,B1 L3 Ph3 Sunshine Homes Francisco E Castro Gen Mariano Alvarez Cavite 4117,0,14.25,120.833333
2431,The Generics Pharmacy,Unit 205 179 Mart Bldg Makabud St Amparo Subd Caloocan City,0,36.101701,-85.141067
2432,The Generics Pharmacy,Fidel St Angel Jam Mini Mart Brgy Gaya-Gaya City Of San Jose Del Monte Bulacan 3023,+639232522983; +639255578498,14.79369,121.02919
2433,The Generics Pharmacy,No. 205 Don Fabian Street Commonwealth 2 Quezon City,0,14.650991,121.048616
2434,The Generics Pharmacy,52 Ilang-Ilang St. Brgy. Payatas Quezon City 1119,0,14.650991,121.048616
2435,The Generics Pharmacy,No. 13 Tgp Villongco St. Commonwealth Quezon City 1121,9334755643,14.70026,121.07408
2436,The Generics Pharmacy,220 Ilang-Ilang St Payatas A Quezon City 1119,387-5521,14.650991,121.048616
2437,The Generics Pharmacy,68 Sto. Nino St Commonwealth 2 Quezon City,9951828551,14.705972,121.097814
2438,The Generics Pharmacy,"Stall 39 & 40 Tongco Plaza Lot 833 Blk. 4A Tongco St., Brgy. Maysan Dist. 2 Valenzuela City 1442",+639336083793; +639152377693; 02-5421054,39.390897,-99.066067
2439,The Generics Pharmacy,Ospital Aloran Mis Occ 7206,0,8.40898,123.8279
2440,The Generics Pharmacy,San Matias Guagua Pampanga 2003,0,14.98732,120.59949
2441,The Generics Pharmacy,No. 15 Tandang Sora Avenue Talipapa Novaliches Quezon City,0,14.650991,121.048616
2442,The Generics Pharmacy,105 C Narciso St Josefa Subd Malabanias Angeles City 2009,9494186475,34.054935,-118.244476
2443,The Generics Pharmacy,Magsaysay St Tilapayong Baliwag Bulacan 3006,0,14.95676,120.90139
2444,The Generics Pharmacy,Blk 1 Lot 10 Marcos Alvarez Ave Veraville Townhomes Classic Talon V Las Pinas City 1740,+639435436020; +639065722420,14.42732,121.00233
2445,The Generics Pharmacy,Mh Del Pilar St Alaminos Laguna 4001,5210488,14.23439,121.3653
2446,The Generics Pharmacy,Blk 3 Lot 3 Brgy. Col. Jose P. Elises General Mariano Alvarez Cavite 4117,0,14.298321,121.00691
2447,The Generics Pharmacy,Stall 1 Brgy. San Isidro Ii Paombong Bulacan 3001,0,14.83063,120.77898
2448,The Generics Pharmacy,Stall F Sk Apartment Mcarthur Highway Camachiles Mabalacat City Pampanga 2010,9282195411,15.17379,120.58817
2449,The Generics Pharmacy,Poblacion Norte San Clemente Tarlac 2305,0,15.711433,120.360856
2450,The Generics Pharmacy,18 10Th Ave Hhsg  North Signal Village Taguig City 1630,5449382,14.526625,121.074403
2451,The Generics Pharmacy,759 Tandang Sora Ave Banlat Rd Tandang Sora 6 Quezon City,0,14.67672,121.03512
2452,The Generics Pharmacy,"Soliven Ave., Mayamot Antipolo City 1800",0,14.596953,121.164365
2453,The Generics Pharmacy,112 Champaca Cor Apitong St Marikina Heights Marikina City 1810,0,14.651425,121.121187
2454,The Generics Pharmacy,"G/F The Salcedo Tower, 169 H. V. Dela Costa St., Salcedo Village, Bel-Air, Makati City 1209","+63288219818;
+639178860277",14.56147,121.02216
2455,The Generics Pharmacy,#06 Sta. Monica Sasmuan Pampanga 2004,9158999194,14.935766,120.622979
2456,The Generics Pharmacy,310 Zabarte Road Kaligayahan Quezon City 1118,0,14.737218,121.047541
2457,The Generics Pharmacy,"3427 New Panaderos Ext., Brgy 893, Zone 99, Sta Ana, Manila 1009",0,43.01259,-76.33289
2458,The Generics Pharmacy,"G/F Puregold Supermarket Vec Land Resources Inc. Balintawak, Edsa Brgy Apolonio Samson Quezon City",0,39.390897,-99.066067
2459,The Generics Pharmacy,Stall 17-19 Puregold Priceclub 3191 New Panaderos St. Brgy. 895 Zone 99 Sta. Ana Manila 1009,0,-23.67172,-46.84296
2460,The Generics Pharmacy,G/F Isetann Department Store Isetann Building Brgy Socorro Quezon City,+639503461928; +639163324698,39.390897,-99.066067
2461,The Generics Pharmacy,"Cinerama Complex C.M. Recto Ave Cor Quezon Blvd., Bgy 308 Zone 30 District Iii, Quiapo Manila",02-2258199,39.390897,-99.066067
2462,The Generics Pharmacy,Lot 16-A Blk 20 #4 Champaca St Western Bicutan Taguig City 1630,+639502893963,14.51088,121.03914
2463,The Generics Pharmacy,"1092 Quirino Ave., Brgy San Dionisio, Paranaque City 1708",9485189172,14.460358,121.042325
2464,The Generics Pharmacy,G/F Sunshine Mall Cop. Dep Fti Complex Western Bicutan Taguig City 1630,9502893963,14.50237,121.04357
2465,The Generics Pharmacy,"1337 Edsa Balintawak, Quezon City",2252372,14.633111,121.04453
2466,The Generics Pharmacy,"88 Rev. Aglipay , Brgy Poblacion, Mandaluyong City 1550",02-2258183,14.579098,121.024155
2467,The Generics Pharmacy,"G/F Marketplace Mall, Gen Kalentong Brgy Harapin Ang Bukas, Mandaluyong City 1550",02-2257181,14.59071,121.02697
2468,The Generics Pharmacy,Stall 40 43 44 Domsa Flea Market Mahabang Parang Angono Rizal 1930,0,39.390897,-99.066067
2469,The Generics Pharmacy,B1 L15 Ml Quezon Ave San Martin Subd San Isidro Angono Rizal 1930,9338111992,14.525133,121.153981
2470,The Generics Pharmacy,Blk 35 Sitio Lambak Brgy San Juan Taytay Rizal 1920,9338111996,14.569732,121.131863
2471,The Generics Pharmacy,L13 B37 Thailand St Purok 8 West Floodway Sta Ana Taytay Rizal 1920,3974761,39.390897,-99.066067
2472,The Generics Pharmacy,#1874 Quarry Rd. Madrigal Village Brgy Palangoy Binangonan Rizal 1940,0,14.465142,121.192119
2473,The Generics Pharmacy,"150 Kalawaan St., Brgy. Darangan, Binangonan Rizal 1940",9071571203,14.465142,121.192119
2474,The Generics Pharmacy,Km 24 National Rd. Ilog Pugad Brgy San Juan Taytay Rizal 1920,9338111995,14.5465,121.15725
2475,The Generics Pharmacy,Blk 4 Stl 5 B-A New Public Market Rizal Ave San Juan Taytay Rizal 1920,9786982,39.390897,-99.066067
2476,The Generics Pharmacy,Tiangge-Cainta Star Valley Plaza Mall Ortigas Ave Ext Sto Domingo Cainta Rizal 1900,9338111991,14.58707,121.11176
2477,The Generics Pharmacy,Manila East Road Brgy Batingan Binangonan Rizal 1920,+639228519587,14.465142,121.192119
2478,The Generics Pharmacy,Door 5 San Francisco Village National Road Muzon Taytay Rizal 1920,9228519564,14.54561,121.15625
2479,The Generics Pharmacy,"Blk 38 Martinez St., Addition Hills Mandaluyong City",0,34.10134,-117.933278
2480,The Generics Pharmacy,No. 97-A 1St Ave. Bagong Lipunan Ng Crame Quezon City 1111,9640530,14.612066,121.051374
2481,The Generics Pharmacy,"Unit #3 N&D Bldg., #3 Gen. Luna St., Tuktukan, Taguig City",3991194,14.5297,121.07004
2482,The Generics Pharmacy,172 F. Blumentritt Street Hulo Mandaluyong City,0,39.501087,-79.826699
2483,The Generics Pharmacy,"118 T. Alonzo Street, Block 3, Sitio 3, West Rembo, Makati City",9235947048,14.56158,121.05914
2484,The Generics Pharmacy,439 Barangka Drive Barangka Drive Mandaluyong City,?09338556283,32.625381,-83.648939
2485,The Generics Pharmacy,682 Boni Avenue Brgy Plainview Mandaluyong City,0,42.253224,-87.994673
2486,The Generics Pharmacy,"35-A A. Luna Street Cor. J.P. Rizal Ext., West Rembo, Makati City",9338556283,14.174178,121.332838
2487,The Generics Pharmacy,"Os# 19 Level 2A Area Metromart Complex Pinatubo St. Malamig, Mandaluyong City 1550",09235947146,39.390897,-99.066067
2488,The Generics Pharmacy,131 Bukidnon Bago Bantay Ramon Magsaysay Quezon City,9228730737,48.420153,-122.314827
2489,The Generics Pharmacy,Stall 104-106 G/F Hermosa Commercial Bldg Hermosa St Cor Limay St Brgy 201 Zone 18 Tondo Manila 1013,0,39.390897,-99.066067
2490,The Generics Pharmacy,Poblacion Meycauayan Bulacan 3020,9471082766,40.96556,20.05861
2491,The Generics Pharmacy,Fs-24 A 3/F Divisoria Mall Tabora St. Cor. M. De Santos St. Brgy. 271 Zone 25 San Nicolas Manila 1010,0,39.390897,-99.066067
2492,The Generics Pharmacy,Kiosk 3 & 4 G/F Puregold Tayuman 31 Juan Luna St Cor Tayuman St Brgy 154 Zone 14 Tondo Manila,0,39.390897,-99.066067
2493,The Generics Pharmacy,Apartment G Evacom Building San Dionisio City Of Paranaque 1701,0,14.47541,120.99981
2494,The Generics Pharmacy,557 Pampanga St Brgy 179 Zone 16 Dist Ii Tondo Manila 1013,0,41.330989,19.820612
2495,The Generics Pharmacy,Kapt. Ponso Poblacion Bauan Batanas 4201,0,18.411351,-66.017466
2496,The Generics Pharmacy,3E-03A Bldg. 2 999 Shopping Mall Soler St. Brgy. 293 Zone 28 Binondo Manila 1006,0,-26.92863,27.45382
2497,The Generics Pharmacy,Pure Gold Tanza Daang Amaya 111 Tanza Cavite 4108,9650615470,14.3877,120.85189
2498,The Generics Pharmacy,"3/F, Kiosk No. 3K-40B Ellimac Bldg. Gen. A. Luna Street Cor. P. Cruz Street, Tuktukan Taguig City 1637",9509107785,14.5297,121.07004
2499,The Generics Pharmacy,Puregold Colago Ave. Brgy. 1-A  San Pablo City4000,9164664745,9.90705,-84.43675
2500,The Generics Pharmacy,"Ground Floor Sucat Centrum Dr A Santos Ave B.F. Homes, City Of Paranaque Ncr 1720",0,14.45777,121.0333
2501,The Generics Pharmacy,19 Villa Cristina Ave Villa Cristina Subd Pamplona Tres City Of Las Pi̱as 1740,8452061,35.28039,-2.95086
2502,The Generics Pharmacy,"Unit 7 No. 3 Press Drive Cor Lino Type St., Fourth Estate San Antonio, City Of Paranaque 1715",7343552,40.973889,44.610556
2503,The Generics Pharmacy,"J.B. Zuno St., Poblacion E. Rosario, Batangas",9773841687,13.841685,121.20506
2504,The Generics Pharmacy,"Unit A Banga 1, Cagayan Valley Rd., Plaridel, Bulacan",443251213,14.87831,120.86415
2505,The Generics Pharmacy,G/F St Joseph Square Cagayan Valley Rd Banga 1St Plaridel Bulacan 3004,9062181247,14.87831,120.86415
2506,The Generics Pharmacy,C-040 Gualberto Ave Rosario Batangas 4225,434140041,13.844238,121.203579
2507,The Generics Pharmacy,"No. 5-A E. Santos St., Concepcion I, Marikina City",9097685,14.651425,121.121187
2508,The Generics Pharmacy,"#12 Gen. Luna St., Banaba, San Mateo, Rizal 1820",0928-6320648,14.695999,121.110917
2509,The Generics Pharmacy,"138 General Luna St., Ampid, San Mateo, Rizal",0917-9947573; 642-9788,14.694464,121.118032
2510,The Generics Pharmacy,1171 V. Fugoso Cor Sulu Sts  Brgy 315 Zone 032 Sta. Cruz Manila 1004,0,39.390897,-99.066067
2511,The Generics Pharmacy,C-E Construction Bldg. Gen. Kalentong St  Cor Romualdez St Brgy Daang Bakal Mandaluyong City 1550,02-2645981,14.5939,121.02652
2512,The Generics Pharmacy,"G/F Space Cs-02 Xentro Mall New Sta. Ana, Market, Pedro Gil, St. Brgy. 879 Zone 96 Sta. Ana, Manila 1009",0,39.390897,-99.066067
2513,The Generics Pharmacy,Poblacion Mabini Batangas 4202,4253894,13.756122,121.057754
2514,The Generics Pharmacy,"58 J.Y. Orosa St., Bauan, Batangas 4201",9773840904,13.79251,121.007678
2515,The Generics Pharmacy,"25-15Th Avenue Murphy, Cubao, Quezon City",911-0109,42.153297,-73.437362
2516,The Generics Pharmacy,"#33 Cuatro De Julio St. Brgy. San Isidro,  Quezon City",9366924050,14.650991,121.048616
2517,The Generics Pharmacy,3 San Rafael St. Cor West Capitol Bry Kapitolyo Pasig City,2381316,7.858242,117.000139
2518,The Generics Pharmacy,51-C Lilac St Hacienda Heights Concepcion Ii Marikina City 1820,0,14.651425,121.121187
2519,The Generics Pharmacy,162 Starlite St Cupang Antipolo City 187,9237252545,14.587026,121.175861
2520,The Generics Pharmacy,L1 B50 Panorama St Cor Colt St Concepcion Ii Marikina City Metro Manila 1811,9237252545,14.63822,121.12244
2521,The Generics Pharmacy,Blk 3 Cor Blk 4 Kaingin 1 Matandang Balara Quezon City 1119,0,14.650991,121.048616
2522,The Generics Pharmacy,T Mendoza St Saog Marilao Bulacan 3019,0,14.76369,120.95342
2523,The Generics Pharmacy,"82 Balubad Nha, Nangka Marikina City 1808",0,14.651425,121.121187
2524,The Generics Pharmacy,Brgy. Calumpang Famy Laguna,9355156676,14.435848,121.449727
2525,The Generics Pharmacy,Space No. 19-A1 Abenojar Street Central Avenue Culiat Quezon City,0933-0117265,14.66268,121.06584
2526,The Generics Pharmacy,Wilcon Center Mall Visayas Ave. Bahay Toro Quezon City 1128,9330117266,14.66946,121.04326
2527,The Generics Pharmacy,3572 Lubiran St Bacood Zone 062 Brgy 619 Sta Mesa Manila 1016,9432328363,39.390897,-99.066067
2528,The Generics Pharmacy,Rizal St. Baybayin Los Banos Laguna 4030,9226171708,14.180369,121.22352
2529,The Generics Pharmacy,51 Visayas Ave Brgy Vasra Quezon City,9330117267,14.650991,121.048616
2530,The Generics Pharmacy,G Redor St P Burgos Siniloan Laguna 4019,9058981699,14.33585,121.08238
2531,The Generics Pharmacy,"Purok 4 Cadena De Amor National Highway, Brgy. 1, Calamba City Laguna 4027",9223039128,14.169648,121.333653
2532,The Generics Pharmacy,"J. P.  Rizal St., Crossing Brgy. 1  Calamba City Laguna 4027",9055399166,14.206034,121.155795
2533,The Generics Pharmacy,23 Tandang Sora Avenue Culiat Quezon City,9330117264,14.678477,121.028525
